sample	Nonsynonymous	Synonymous
TCGA-AC-A2B8-01A-11D-A17D-09	1.2074705108822619	0.43005799017724394
TCGA-AC-A2FB-01A-11D-A17D-09	0.11578484350925798	0.066162767719576
TCGA-AC-A2FG-01A-11D-A17D-09	0.44659868210713793	0.18194761122883396
TCGA-AC-A2FO-01A-11D-A17W-09	0.41351729824734995	0.066162767719576
TCGA-AC-A2QH-01A-11D-A18P-09	0.4631393740370319	0.132325535439152
TCGA-AC-A3HN-01A-11D-A20S-09	0.33081383859787994	0.08270345964946998
TCGA-AC-A3OD-01A-11D-A21Q-09	0.3638952224576679	0.049622075789681995
TCGA-AC-A3QP-01A-11D-A22X-09	0.3638952224576679	0.066162767719576
TCGA-AC-A3QQ-01A-11D-A228-09	0.44659868210713793	0.066162767719576
TCGA-AC-A3YI-01A-21D-A23C-09	0.21502899508862197	0.049622075789681995
TCGA-AC-A3YJ-01A-11D-A22X-09	0.19848830315872798	0.14886622736904598
TCGA-AC-A4ZE-01A-11D-A41F-09	0.6616276771957599	0.132325535439152
TCGA-AC-A5EI-01A-11D-A27P-09	0.41351729824734995	0.09924415157936399
TCGA-AC-A5XS-01A-11D-A29N-09	5.805782867392793	2.0841271831666437
TCGA-AC-A62Y-01A-11D-A29N-09	0.8931973642142759	0.21502899508862197
TCGA-AC-A6IV-01A-12D-A33E-09	0.16540691929893997	0.09924415157936399
TCGA-AC-A7VC-01A-11D-A351-09	0.21502899508862197	0.09924415157936399
TCGA-AC-A8OR-01A-21D-A41F-09	0.39697660631745596	0.16540691929893997
TCGA-AC-A8OS-01A-12D-A41F-09	0.5458428336865019	0.24811037894840995
TCGA-AN-A0XN-01A-21D-A10G-09	2.2329934105356894	0.43005799017724394
TCGA-AN-A0XO-01A-11D-A10G-09	0.43005799017724394	0.09924415157936399
TCGA-AN-A0XP-01A-11D-A117-09	0.31427314666798595	0.11578484350925798
TCGA-AN-A0XR-01A-11D-A10G-09	0.44659868210713793	0.066162767719576
TCGA-AN-A0XS-01A-22D-A10G-09	0.41351729824734995	0.033081383859788
TCGA-AN-A0XT-01A-11D-A10G-09	0.11578484350925798	0.11578484350925798
TCGA-AN-A0XU-01A-11D-A10G-09	1.6871505768491877	0.34735453052777393
TCGA-AN-A0XV-01A-11D-A10G-09	0.39697660631745596	0.132325535439152
TCGA-AN-A0XW-01A-11D-A10G-09	4.102091598613711	1.3067146624616257
TCGA-AO-A03V-01A-11D-A10Y-09	0.7277904449153358	0.132325535439152
TCGA-AO-A0JG-01A-31D-A099-09	0.19848830315872798	0.016540691929894
TCGA-AO-A124-01A-11D-A10M-09	2.0510457993068556	0.38043591438756197
TCGA-AO-A128-01A-11D-A10M-09	15.316680727081842	4.565230972650744
TCGA-AO-A12A-01A-21D-A10Y-09	0.18194761122883396	0.049622075789681995
TCGA-AO-A12D-01A-11D-A10Y-09	0.7774125207050179	0.24811037894840995
TCGA-AO-A12F-01A-11D-A10Y-09	0.5458428336865019	0.08270345964946998
TCGA-AO-A1KO-01A-31D-A188-09	0.066162767719576	0.0
TCGA-AO-A1KR-01A-12D-A142-09	0.9428194400039579	0.33081383859787994
TCGA-AO-A1KT-01A-11D-A13L-09	0.5458428336865019	0.21502899508862197
TCGA-AQ-A04H-01B-11D-A10M-09	1.0089822077235338	0.24811037894840995
TCGA-AQ-A0Y5-01A-11D-A14K-09	0.7939532126349119	0.21502899508862197
TCGA-AQ-A1H2-01A-11D-A13L-09	0.3638952224576679	0.11578484350925798
TCGA-AQ-A1H3-01A-31D-A13L-09	0.28119176280819796	0.11578484350925798
TCGA-AQ-A7U7-01A-22D-A351-09	0.8601159803544879	0.34735453052777393
TCGA-AR-A0TP-01A-11D-A099-09	0.9097380561441699	0.24811037894840995
TCGA-AR-A0TQ-01A-11D-A099-09	0.43005799017724394	0.18194761122883396
TCGA-AR-A0TR-01A-11D-A099-09	0.43005799017724394	0.14886622736904598
TCGA-AR-A0TS-01A-11D-A10Y-09	1.1082263593028978	0.33081383859787994
TCGA-AR-A0TW-01A-11D-A099-09	0.7112497529854419	0.21502899508862197
TCGA-AR-A0TZ-01A-12D-A099-09	0.6947090610555479	0.132325535439152
TCGA-AR-A0U0-01A-11D-A10G-09	10.999560133379509	0.5623835256163959
TCGA-AR-A0U1-01A-11D-A10Y-09	1.1082263593028978	0.264651070878304
TCGA-AR-A0U2-01A-11D-A10G-09	2.5307258652737814	0.23156968701851596
TCGA-AR-A0U3-01A-11D-A10G-09	0.529302141756608	0.11578484350925798
TCGA-AR-A1AH-01A-11D-A12B-09	1.1082263593028978	0.43005799017724394
TCGA-AR-A1AI-01A-11D-A12Q-09	1.141307743162686	0.21502899508862197
TCGA-AR-A1AJ-01A-21D-A12Q-09	0.612005601406078	0.09924415157936399
TCGA-AR-A1AK-01A-21D-A12Q-09	0.7774125207050179	0.21502899508862197
TCGA-AR-A1AL-01A-21D-A12Q-09	0.3638952224576679	0.066162767719576
TCGA-AR-A1AN-01A-11D-A12Q-09	0.28119176280819796	0.049622075789681995
TCGA-AR-A1AO-01A-11D-A12Q-09	1.3894181221110957	0.39697660631745596
TCGA-AR-A1AP-01A-11D-A12Q-09	0.43005799017724394	0.033081383859788
TCGA-AR-A1AQ-01A-11D-A12Q-09	0.612005601406078	0.08270345964946998
TCGA-AR-A1AR-01A-31D-A135-09	0.6781683691256539	0.18194761122883396
TCGA-AR-A1AT-01A-11D-A12Q-09	0.3638952224576679	0.11578484350925798
TCGA-AR-A1AU-01A-11D-A12Q-09	0.28119176280819796	0.08270345964946998
TCGA-AR-A1AW-01A-21D-A12Q-09	0.4631393740370319	0.16540691929893997
TCGA-AR-A1AX-01A-11D-A12Q-09	0.39697660631745596	0.066162767719576
TCGA-AR-A1AY-01A-21D-A12Q-09	0.7608718287751239	0.16540691929893997
TCGA-AR-A24H-01A-11D-A167-09	2.06758649123675	0.44659868210713793
TCGA-AR-A24K-01A-11D-A167-09	0.38043591438756197	0.09924415157936399
TCGA-AR-A24L-01A-11D-A167-09	0.529302141756608	0.18194761122883396
TCGA-AR-A24M-01A-11D-A167-09	0.23156968701851596	0.132325535439152
TCGA-AR-A24N-01A-11D-A167-09	0.4962207578968199	0.14886622736904598
TCGA-AR-A24O-01A-11D-A167-09	0.21502899508862197	0.066162767719576
TCGA-AR-A24P-01A-11D-A167-09	0.38043591438756197	0.049622075789681995
TCGA-AR-A24Q-01A-12D-A167-09	2.1337492589563256	0.7277904449153358
TCGA-AR-A24R-01A-11D-A167-09	0.31427314666798595	0.066162767719576
TCGA-AR-A24S-01A-11D-A167-09	0.5954649094761839	0.18194761122883396
TCGA-AR-A24T-01A-11D-A167-09	0.34735453052777393	0.066162767719576
TCGA-AR-A24U-01A-11D-A167-09	0.529302141756608	0.11578484350925798
TCGA-AR-A24V-01A-21D-A167-09	0.33081383859787994	0.11578484350925798
TCGA-AR-A24W-01A-11D-A17G-09	0.16540691929893997	0.049622075789681995
TCGA-AR-A24X-01A-11D-A167-09	0.4796800659669259	0.16540691929893997
TCGA-AR-A24Z-01A-11D-A167-09	0.6285462933359719	0.11578484350925798
TCGA-AR-A250-01A-31D-A167-09	1.5052029656203538	0.43005799017724394
TCGA-AR-A251-01A-12D-A167-09	2.4149410217645237	0.529302141756608
TCGA-AR-A252-01A-11D-A167-09	0.16540691929893997	0.033081383859788
TCGA-AR-A254-01A-21D-A167-09	0.4796800659669259	0.132325535439152
TCGA-AR-A255-01A-11D-A167-09	0.9097380561441699	0.28119176280819796
TCGA-AR-A256-01A-11D-A167-09	2.9277024715912376	0.7277904449153358
TCGA-AR-A2LE-01A-11D-A17W-09	3.6224115326467854	1.3232553543915198
TCGA-AR-A2LH-01A-31D-A18P-09	0.8601159803544879	0.11578484350925798
TCGA-AR-A2LK-01A-11D-A17W-09	0.4631393740370319	0.18194761122883396
TCGA-AR-A2LL-01A-11D-A17W-09	0.4631393740370319	0.08270345964946998
TCGA-AR-A2LM-01A-11D-A17W-09	0.18194761122883396	0.049622075789681995
TCGA-AR-A2LN-01A-21D-A18P-09	0.529302141756608	0.21502899508862197
TCGA-AR-A2LO-01A-31D-A18P-09	0.21502899508862197	0.049622075789681995
TCGA-AR-A2LQ-01A-22D-A18P-09	0.19848830315872798	0.049622075789681995
TCGA-AR-A2LR-01A-12D-A18P-09	0.8766566722843818	0.29773245473809196
TCGA-AR-A5QM-01A-11D-A27P-09	0.34735453052777393	0.066162767719576
TCGA-AR-A5QN-01A-12D-A28B-09	0.4631393740370319	0.132325535439152
TCGA-AR-A5QP-01A-11D-A28B-09	0.3638952224576679	0.033081383859788
TCGA-AR-A5QQ-01A-11D-A28B-09	1.0916856673730038	0.23156968701851596
TCGA-B6-A0IH-01A-11D-A10Y-09	0.529302141756608	0.09924415157936399
TCGA-B6-A0RN-01A-12D-A099-09	0.3638952224576679	0.16540691929893997
TCGA-B6-A0RO-01A-22D-A099-09	0.4796800659669259	0.08270345964946998
TCGA-B6-A0RP-01A-21D-A099-09	0.29773245473809196	0.049622075789681995
TCGA-B6-A0RQ-01A-11D-A10Y-09	0.5623835256163959	0.23156968701851596
TCGA-B6-A0RT-01A-21D-A099-09	0.7774125207050179	0.132325535439152
TCGA-B6-A0RU-01A-11D-A099-09	0.7112497529854419	0.18194761122883396
TCGA-B6-A0RV-01A-11D-A099-09	0.529302141756608	0.28119176280819796
TCGA-B6-A0WT-01A-11D-A10G-09	0.18194761122883396	0.08270345964946998
TCGA-B6-A0WV-01A-11D-A10G-09	0.43005799017724394	0.11578484350925798
TCGA-B6-A0WY-01A-11D-A10G-09	0.4796800659669259	0.033081383859788
TCGA-B6-A0X0-01A-21D-A10Y-09	0.23156968701851596	0.066162767719576
TCGA-B6-A0X1-01A-11D-A10G-09	1.0916856673730038	0.21502899508862197
TCGA-B6-A0X4-01A-11D-A10G-09	0.28119176280819796	0.08270345964946998
TCGA-B6-A1KN-01A-11D-A13L-09	0.8435752884245938	0.21502899508862197
TCGA-B6-A2IU-01A-32D-A19T-09	0.4962207578968199	0.09924415157936399
TCGA-B6-A40B-01A-11D-A23C-09	0.612005601406078	0.18194761122883396
TCGA-B6-A40C-01A-11D-A23C-09	0.4962207578968199	0.132325535439152
TCGA-BH-A0AU-01A-11D-A12Q-09	0.24811037894840995	0.11578484350925798
TCGA-BH-A0AZ-01A-21D-A12Q-09	0.8435752884245938	0.19848830315872798
TCGA-BH-A0B6-01A-11D-A19Y-09	10.205606920744597	3.7712777600158316
TCGA-BH-A0B7-01A-12D-A10Y-09	0.4796800659669259	0.08270345964946998
TCGA-BH-A0BC-01A-22D-A099-09	0.39697660631745596	0.19848830315872798
TCGA-BH-A0BF-01A-21D-A12Q-09	0.29773245473809196	0.16540691929893997
TCGA-BH-A0BG-01A-11D-A10Y-09	0.529302141756608	0.132325535439152
TCGA-BH-A0BL-01A-11D-A10Y-09	0.8104939045648059	0.132325535439152
TCGA-BH-A0BO-01A-23D-A12B-09	0.34735453052777393	0.08270345964946998
TCGA-BH-A0BP-01A-11D-A10Y-09	1.9021795719378096	0.612005601406078
TCGA-BH-A0BQ-01A-21D-A10Y-09	0.29773245473809196	0.066162767719576
TCGA-BH-A0BS-01A-11D-A12Q-09	0.14886622736904598	0.09924415157936399
TCGA-BH-A0BT-01A-11D-A12Q-09	0.4962207578968199	0.09924415157936399
TCGA-BH-A0BZ-01A-31D-A12Q-09	3.5727894568571035	0.6947090610555479
TCGA-BH-A0C1-01B-11D-A12B-09	0.4796800659669259	0.19848830315872798
TCGA-BH-A0C3-01A-21D-A12Q-09	0.16540691929893997	0.08270345964946998
TCGA-BH-A0C7-01B-11D-A10Y-09	0.6616276771957599	0.23156968701851596
TCGA-BH-A0DE-01A-11D-A10Y-09	0.41351729824734995	0.08270345964946998
TCGA-BH-A0DH-01A-11D-A099-09	0.5623835256163959	0.11578484350925798
TCGA-BH-A0DI-01A-21D-A12Q-09	0.4962207578968199	0.11578484350925798
TCGA-BH-A0DL-01A-11D-A10Y-09	0.6616276771957599	0.14886622736904598
TCGA-BH-A0DO-01B-11D-A12B-09	0.33081383859787994	0.09924415157936399
TCGA-BH-A0DQ-01A-11D-A099-09	0.5127614498267139	0.066162767719576
TCGA-BH-A0DT-01A-21D-A12B-09	0.21502899508862197	0.016540691929894
TCGA-BH-A0DV-01A-21D-A12Q-09	0.16540691929893997	0.033081383859788
TCGA-BH-A0DX-01A-11D-A10Y-09	0.8104939045648059	0.19848830315872798
TCGA-BH-A0E9-01B-11D-A10Y-09	0.43005799017724394	0.033081383859788
TCGA-BH-A0EA-01A-11D-A10Y-09	0.33081383859787994	0.066162767719576
TCGA-BH-A0EI-01A-11D-A10Y-09	0.28119176280819796	0.049622075789681995
TCGA-BH-A0H3-01A-11D-A12Q-09	0.19848830315872798	0.049622075789681995
TCGA-BH-A0H5-01A-21D-A10Y-09	1.6540691929893998	0.5127614498267139
TCGA-BH-A0HA-01A-11D-A12Q-09	4.432905437211591	1.0916856673730038
TCGA-BH-A0HI-01A-11D-A099-09	0.44659868210713793	0.049622075789681995
TCGA-BH-A0HN-01A-11D-A099-09	0.43005799017724394	0.14886622736904598
TCGA-BH-A0HP-01A-12D-A099-09	3.2088942343994353	1.1578484350925797
TCGA-BH-A0RX-01A-21D-A099-09	0.5789242175462899	0.14886622736904598
TCGA-BH-A0W3-01A-11D-A10G-09	0.16540691929893997	0.14886622736904598
TCGA-BH-A0W4-01A-11D-A10G-09	0.43005799017724394	0.08270345964946998
TCGA-BH-A0W5-01A-11D-A10G-09	0.38043591438756197	0.049622075789681995
TCGA-BH-A0W7-01A-11D-A10Y-09	2.365318945974842	1.0916856673730038
TCGA-BH-A0WA-01A-11D-A10G-09	1.3894181221110957	0.31427314666798595
TCGA-BH-A18F-01A-11D-A12B-09	0.612005601406078	0.19848830315872798
TCGA-BH-A18G-01A-11D-A12B-09	16.689558157263043	5.309562109495973
TCGA-BH-A18H-01A-11D-A12B-09	0.6616276771957599	0.132325535439152
TCGA-BH-A18I-01A-11D-A12B-09	0.3638952224576679	0.049622075789681995
TCGA-BH-A18J-01A-11D-A12B-09	1.07514497544311	0.264651070878304
TCGA-BH-A18K-01A-11D-A12B-09	0.7443311368452299	0.24811037894840995
TCGA-BH-A18L-01A-32D-A12B-09	0.5458428336865019	0.24811037894840995
TCGA-BH-A18M-01A-11D-A12B-09	0.16540691929893997	0.033081383859788
TCGA-BH-A18N-01A-11D-A12B-09	0.4631393740370319	0.19848830315872798
TCGA-BH-A18P-01A-11D-A12B-09	3.7051149922962554	1.5052029656203538
TCGA-BH-A18Q-01A-12D-A12B-09	1.0255228996534278	0.43005799017724394
TCGA-BH-A18R-01A-11D-A12B-09	0.41351729824734995	0.14886622736904598
TCGA-BH-A18S-01A-11D-A12B-09	0.33081383859787994	0.14886622736904598
TCGA-BH-A18T-01A-11D-A12B-09	0.9428194400039579	0.31427314666798595
TCGA-BH-A18U-01A-21D-A12B-09	1.5382843494801417	0.6616276771957599
TCGA-BH-A1EO-01A-11D-A135-09	0.5127614498267139	0.066162767719576
TCGA-BH-A1ET-01A-11D-A135-09	0.33081383859787994	0.08270345964946998
TCGA-BH-A1EU-01A-11D-A135-09	0.24811037894840995	0.049622075789681995
TCGA-BH-A1EV-01A-11D-A135-09	1.1247670512327919	0.34735453052777393
TCGA-BH-A1EW-01A-11D-A135-09	0.14886622736904598	0.016540691929894
TCGA-BH-A1EX-01A-11D-A13L-09	0.23156968701851596	0.049622075789681995
TCGA-BH-A1EY-01A-11D-A13L-09	0.529302141756608	0.21502899508862197
TCGA-BH-A1F0-01A-11D-A135-09	0.8270345964946999	0.44659868210713793
TCGA-BH-A1F2-01A-31D-A13L-09	0.6616276771957599	0.23156968701851596
TCGA-BH-A1F5-01A-12D-A13L-09	0.5458428336865019	0.16540691929893997
TCGA-BH-A1F6-01A-11D-A13L-09	0.529302141756608	0.24811037894840995
TCGA-BH-A1F8-01A-11D-A13L-09	1.9518016477274918	0.5623835256163959
TCGA-BH-A1FG-01A-11D-A13L-09	0.28119176280819796	0.08270345964946998
TCGA-BH-A1FH-01A-12D-A13L-09	0.29773245473809196	0.16540691929893997
TCGA-BH-A1FJ-01A-11D-A13L-09	0.29773245473809196	0.19848830315872798
TCGA-BH-A1FL-01A-11D-A13L-09	0.29773245473809196	0.066162767719576
TCGA-BH-A1FM-01A-11D-A13L-09	0.6450869852658659	0.21502899508862197
TCGA-BH-A1FN-01A-11D-A13L-09	1.372877430181202	0.4962207578968199
TCGA-BH-A1FR-01A-11D-A13L-09	0.21502899508862197	0.016540691929894
TCGA-BH-A1FU-01A-11D-A14G-09	1.3563367382513078	0.31427314666798595
TCGA-BH-A201-01A-11D-A14K-09	0.24811037894840995	0.049622075789681995
TCGA-BH-A202-01A-11D-A14K-09	0.34735453052777393	0.066162767719576
TCGA-BH-A203-01A-12D-A167-09	0.8931973642142759	0.38043591438756197
TCGA-BH-A204-01A-11D-A159-09	0.529302141756608	0.09924415157936399
TCGA-BH-A208-01A-11D-A159-09	0.8931973642142759	0.24811037894840995
TCGA-BH-A28Q-01A-11D-A16D-09	0.28119176280819796	0.08270345964946998
TCGA-BH-A2L8-01A-11D-A18P-09	5.938108402831945	2.2164527186057956
TCGA-BH-A6R9-01A-21D-A32I-09	0.14886622736904598	0.049622075789681995
TCGA-BH-A8FY-01A-11D-A36J-09	0.5458428336865019	0.132325535439152
TCGA-BH-A8FZ-01A-11D-A351-09	0.8104939045648059	0.18194761122883396
TCGA-BH-A8G0-01A-11D-A351-09	0.18194761122883396	0.132325535439152
TCGA-BH-AB28-01A-31D-A41F-09	0.41351729824734995	0.09924415157936399
TCGA-C8-A133-01A-32D-A12B-09	0.34735453052777393	0.09924415157936399
TCGA-C8-A9FZ-01A-11D-A41F-09	0.3638952224576679	0.049622075789681995
TCGA-D8-A13Y-01A-11D-A10Y-09	0.9759008238637459	0.34735453052777393
TCGA-D8-A13Z-01A-11D-A10Y-09	1.3067146624616257	0.23156968701851596
TCGA-D8-A140-01A-11D-A10Y-09	1.3894181221110957	0.4631393740370319
TCGA-D8-A141-01A-11D-A10Y-09	0.24811037894840995	0.049622075789681995
TCGA-D8-A142-01A-11D-A10Y-09	1.6209878091296117	0.612005601406078
TCGA-D8-A143-01A-11D-A10Y-09	0.7608718287751239	0.14886622736904598
TCGA-D8-A145-01A-11D-A10Y-09	0.529302141756608	0.08270345964946998
TCGA-D8-A146-01A-31D-A10Y-09	0.5127614498267139	0.09924415157936399
TCGA-D8-A147-01A-11D-A10Y-09	2.2164527186057956	0.5458428336865019
TCGA-D8-A1J8-01A-11D-A13L-09	9.759008238637458	3.1261907747499653
TCGA-D8-A1J9-01A-11D-A13L-09	2.448022405624312	0.9262787480740639
TCGA-D8-A1JB-01A-11D-A13L-09	0.5623835256163959	0.23156968701851596
TCGA-D8-A1JC-01A-11D-A13L-09	1.1743891270224738	0.34735453052777393
TCGA-D8-A1JD-01A-11D-A13L-09	1.3232553543915198	0.29773245473809196
TCGA-D8-A1JE-01A-11D-A13L-09	0.41351729824734995	0.049622075789681995
TCGA-D8-A1JF-01A-11D-A13L-09	0.5789242175462899	0.14886622736904598
TCGA-D8-A1JG-01B-11D-A13L-09	1.8525574961481277	0.44659868210713793
TCGA-D8-A1JH-01A-11D-A188-09	0.38043591438756197	0.08270345964946998
TCGA-D8-A1JI-01A-11D-A13L-09	0.33081383859787994	0.19848830315872798
TCGA-D8-A1JJ-01A-31D-A14K-09	0.8601159803544879	0.38043591438756197
TCGA-D8-A1JK-01A-11D-A13L-09	2.6134293249232514	0.8104939045648059
TCGA-D8-A1JL-01A-11D-A13L-09	1.4224995059708838	0.529302141756608
TCGA-D8-A1JM-01A-11D-A13L-09	0.4631393740370319	0.19848830315872798
TCGA-D8-A1JN-01A-11D-A13L-09	1.8360168042182337	0.8931973642142759
TCGA-D8-A1JP-01A-11D-A13L-09	1.5713657333399298	0.38043591438756197
TCGA-D8-A1JS-01A-11D-A13L-09	0.24811037894840995	0.11578484350925798
TCGA-D8-A1JT-01A-31D-A13L-09	0.38043591438756197	0.14886622736904598
TCGA-D8-A1JU-01A-11D-A13L-09	0.14886622736904598	0.09924415157936399
TCGA-D8-A1X5-01A-11D-A14G-09	0.6781683691256539	0.264651070878304
TCGA-D8-A1X6-01A-11D-A14K-09	0.4796800659669259	0.066162767719576
TCGA-D8-A1X7-01A-11D-A14K-09	0.3638952224576679	0.08270345964946998
TCGA-D8-A1X9-01A-12D-A159-09	1.3563367382513078	0.28119176280819796
TCGA-D8-A1XA-01A-11D-A14G-09	0.34735453052777393	0.066162767719576
TCGA-D8-A1XB-01A-11D-A14G-09	0.4962207578968199	0.11578484350925798
TCGA-D8-A1XC-01A-11D-A14G-09	0.41351729824734995	0.08270345964946998
TCGA-D8-A1XF-01A-11D-A14G-09	0.5458428336865019	0.16540691929893997
TCGA-D8-A1XG-01A-11D-A14G-09	0.34735453052777393	0.11578484350925798
TCGA-D8-A1XK-01A-21D-A14K-09	13.149850084265728	3.7878184519457254
TCGA-D8-A1XL-01A-11D-A14K-09	1.4059588140409898	0.19848830315872798
TCGA-D8-A1XM-01A-21D-A14K-09	0.6781683691256539	0.24811037894840995
TCGA-D8-A1XO-01A-11D-A14K-09	0.21502899508862197	0.09924415157936399
TCGA-D8-A1XQ-01A-11D-A14K-09	11.016100825309403	3.4570046133478454
TCGA-D8-A1XR-01A-11D-A14K-09	0.34735453052777393	0.033081383859788
