	sample	All	nonsynonmous	TMB_All	TMB_nonsynonmous
283	TCGA-BH-A8G0-01A-11D-A351-09	24.0	11.0	0.39697660631745596	0.18194761122883396
284	TCGA-BH-AB28-01A-31D-A41F-09	46.0	25.0	0.7608718287751239	0.41351729824734995
285	TCGA-C8-A133-01A-32D-A12B-09	35.0	22.0	0.5789242175462899	0.3638952224576679
286	TCGA-C8-A9FZ-01A-11D-A41F-09	32.0	22.0	0.529302141756608	0.3638952224576679
287	TCGA-D8-A13Y-01A-11D-A10Y-09	86.0	60.0	1.4224995059708838	0.9924415157936398
288	TCGA-D8-A13Z-01A-11D-A10Y-09	110.0	80.0	1.8194761122883398	1.3232553543915198
289	TCGA-D8-A140-01A-11D-A10Y-09	133.0	84.0	2.199912026675902	1.3894181221110957
290	TCGA-D8-A141-01A-11D-A10Y-09	19.0	15.0	0.31427314666798595	0.24811037894840995
291	TCGA-D8-A142-01A-11D-A10Y-09	152.0	101.0	2.5141851733438876	1.6706098849192939
292	TCGA-D8-A143-01A-11D-A10Y-09	64.0	46.0	1.058604283513216	0.7608718287751239
293	TCGA-D8-A145-01A-11D-A10Y-09	46.0	32.0	0.7608718287751239	0.529302141756608
294	TCGA-D8-A146-01A-31D-A10Y-09	40.0	31.0	0.6616276771957599	0.5127614498267139
295	TCGA-D8-A147-01A-11D-A10Y-09	203.0	135.0	3.3577604617684815	2.2329934105356894
296	TCGA-D8-A1J8-01A-11D-A13L-09	932.0	616.0	15.415924878661206	10.189066228814703
297	TCGA-D8-A1J9-01A-11D-A13L-09	246.0	150.0	4.0690102147539235	2.4811037894840995
298	TCGA-D8-A1JB-01A-11D-A13L-09	60.0	34.0	0.9924415157936398	0.5623835256163959
299	TCGA-D8-A1JC-01A-11D-A13L-09	117.0	72.0	1.9352609557975977	1.1909298189523678
300	TCGA-D8-A1JD-01A-11D-A13L-09	121.0	83.0	2.0014237235171737	1.372877430181202
301	TCGA-D8-A1JE-01A-11D-A13L-09	34.0	26.0	0.5623835256163959	0.43005799017724394
302	TCGA-D8-A1JF-01A-11D-A13L-09	48.0	36.0	0.7939532126349119	0.5954649094761839
303	TCGA-D8-A1JG-01B-11D-A13L-09	161.0	112.0	2.663051400712934	1.8525574961481277
304	TCGA-D8-A1JH-01A-11D-A188-09	33.0	23.0	0.5458428336865019	0.38043591438756197
